ANO_EJE;FECHA_CORTE;SECTOR;PLIEGO;UNIDAD_EJECUTORA;SEC_EJEC;PROGRAMA_PPTAL;TIPO_PROD_PROY;PRODUCTO_PROYECTO;TIPO_ACT_OBRA_AC;ACTIV_OBRA_ACCINV;FUNCION;DIVISION_FN;GRUPO_FN;META;FINALIDAD;UNIDAD_MEDIDA;CANT_META_ANUAL;CANT_META_SEM;AVAN_FISICO_ANUAL;AVAN_FISICO_SEM;SEC_FUNC;DEPARTAMENTO_META;PROVINCIA_META;DISTRITO_META;FUENTE_FINANC;RUBRO;CATEGORIA_GASTO;TIPO_TRANSACCION;GENERICA;SUBGENERICA;SUBGENERICA_DET;ESPECIFICA;ESPECIFICA_DET;MTO_PIA;MTO_MODIFICACIONES;MTO_PIM;MTO_CERTIFICADO;MTO_COMPRO_ANUAL;MTO_AT_COMP_01;MTO_AT_COMP_02;MTO_AT_COMP_03;MTO_AT_COMP_04;MTO_AT_COMP_05;MTO_AT_COMP_06;MTO_AT_COMP_07;MTO_AT_COMP_08;MTO_AT_COMP_09;MTO_AT_COMP_10;MTO_AT_COMP_11;MTO_AT_COMP_12;MTO_DEVENGA_01;MTO_DEVENGA_02;MTO_DEVENGA_03;MTO_DEVENGA_04;MTO_DEVENGA_05;MTO_DEVENGA_06;MTO_DEVENGA_07;MTO_DEVENGA_08;MTO_DEVENGA_09;MTO_DEVENGA_10;MTO_DEVENGA_11;MTO_DEVENGA_12;MTO_GIRADO_01;MTO_GIRADO_02;MTO_GIRADO_03;MTO_GIRADO_04;MTO_GIRADO_05;MTO_GIRADO_06;MTO_GIRADO_07;MTO_GIRADO_08;MTO_GIRADO_09;MTO_GIRADO_10;MTO_GIRADO_11;MTO_GIRADO_12;MTO_PAGADO_01;MTO_PAGADO_02;MTO_PAGADO_03;MTO_PAGADO_04;MTO_PAGADO_05;MTO_PAGADO_06;MTO_PAGADO_07;MTO_PAGADO_08;MTO_PAGADO_09;MTO_PAGADO_10;MTO_PAGADO_11;MTO_PAGADO_12
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000001.ACCIONES_COMUNES;5.ACTIVIDAD;5000276.GESTION_DEL_PROGRAMA;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0047173.GESTION_DEL_PROGRAMA;00001.ACCION;180;180;186;154;1;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;4.SERVICIO_DE_MANTENIMIENTO,_ACONDICIONAMIENTO_Y__REPARACIONES;1.SERVICIO_DE_MANTENIMIENTO,_ACONDICIONAMIENTO_Y__REPARACIONES;5.DE_MAQUINARIAS_Y_EQUIPOS;79147;-6062;73085;37882.95;37882.95;34484.55;350;943.4;320;440;720;0;0;575;0;0;50;3000;350;943.4;320;440;720;0;0;575;0;0;31534.55;3000;350;943.4;320;140;720;300;0;575;0;0;31534.55;36436.88;350;943.4;320;440;720;0;0;575;0;0;0
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000001.ACCIONES_COMUNES;5.ACTIVIDAD;5000276.GESTION_DEL_PROGRAMA;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0047173.GESTION_DEL_PROGRAMA;00001.ACCION;180;180;186;154;1;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;2.SERVICIOS_BASICOS,_COMUNICACIONES,_PUBLICIDAD_Y_DIFUSION;2.SERVICIOS_DE_TELEFONIA_E_INTERNET;3.SERVICIO_DE_INTERNET;1423465;24572;1448037;1445664.8;1445664.73;0;1188419.28;5285.18;1194.08;2735.49;905.3;1772.46;2017.32;1369.53;1432.82;239017.75;1515.52;0;2306.88;2305.32;119805.32;478074.45;1203.3;120383.7;121224.42;120278.77;120342.06;2097.91;357642.6;0;2306.88;2196.16;119815.2;359428.92;119883.53;120448.28;121224.42;120214.19;120406.64;2036.68;357703.83;0;1188419.28;5285.18;1194.08;2735.49;905.3;1772.46;2017.32;1369.53;1432.82;239017.75;239017.75
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000002.CONDUCCION_Y_ORIENTACION_SUPERIOR;16.COMUNICACIONES;006.GESTION;0007.DIRECCION_Y_SUPERVISION_SUPERIOR;1;0083907.CONDUCCION_Y_DIRECCION_DE_LA_GESTION_INSTITUCIONAL;00155.PORCENTAJE;190;190;190;188;12;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;1.COMPRA_DE_BIENES;1.ALIMENTOS_Y_BEBIDAS;1.ALIMENTOS_Y_BEBIDAS;1.ALIMENTOS_Y_BEBIDAS_PARA_CONSUMO_HUMANO;3780;5823;9603;7870.67;7870.67;1500;539.05;369.23;575.3;483.8;254;133.5;382.9;518.95;0;1426.38;1687.56;1500;539.05;369.23;575.3;483.8;254;133.5;382.9;518.95;0;1426.38;1687.56;1500;357.1;551.18;385.6;673.5;254;0;516.4;355.15;163.8;1426.38;1687.56;1500;539.05;369.23;575.3;483.8;254;133.5;382.9;518.95;0;1426.38;1426.38
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000003.GESTION_ADMINISTRATIVA;16.COMUNICACIONES;006.GESTION;0008.ASESORAMIENTO_Y_APOYO;1;0000089.ADMINISTRACION_Y_SUPERVISION;00155.PORCENTAJE;180;180;188;182;13;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;6.SERVICIOS_ADMINISTRATIVOS,_FINANCIEROS_Y_DE_SEGUROS;3.SEGUROS;1.SEGURO_DE_VIDA;126230;-36578;89652;87894.84;86701.84;3795.55;29888;0;0;0;0;0;921.48;11322.46;15306.49;0;25467.86;3795.55;0;3853.42;3825.95;3844.21;3887.58;3875.25;3911.35;3811.48;19106.73;3779.02;33011.3;0;3795.55;3853.42;3825.95;3844.21;3887.58;3875.25;3911.35;3811.48;3800.24;19085.51;33011.3;3795.55;29888;0;0;0;0;0;921.48;11322.46;15306.49;0;0
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000003.GESTION_ADMINISTRATIVA;16.COMUNICACIONES;006.GESTION;0008.ASESORAMIENTO_Y_APOYO;1;0000089.ADMINISTRACION_Y_SUPERVISION;00155.PORCENTAJE;180;180;188;182;13;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;7.SERVICIOS_PROFESIONALES_Y_TECNICOS;5.PRACTICANTES,_SECIGRISTAS_Y_SIMILARES;2.PROPINAS_PARA_PRACTICANTES;146900;-12576;134324;133601.68;133601.68;10521.67;10775;11791.67;12125;10120;10275;10550;11075;12573.34;11191.67;11333.33;11270;10521.67;10775;11791.67;12125;10120;10275;10550;11075;12573.34;11191.67;11333.33;11270;10521.67;10775;11791.67;12125;10120;10275;10550;11075;12573.34;11191.67;11333.33;11270;10521.67;10775;11791.67;12125;10120;10275;10550;11075;12573.34;11191.67;11333.33;11333.33
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000651.LOCALIDADES_SUPERVISADAS_DE_ACUERDO_A_ESTANDARES_TECNICOS_DEL_SERVICIO;5.ACTIVIDAD;5005011.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135548.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;00303.SUPERVISION_REALIZADA;34500;10260;30736;8650;2;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;1.COMPRA_DE_BIENES;99.COMPRA_DE_OTROS_BIENES;1.COMPRA_DE_OTROS_BIENES;99.OTROS_BIENES;9841;-1341;8500;1376.5;1376.5;0;74.7;5;19.4;588;23;94.6;17;5;24;128.4;397.4;0;74.7;5;19.4;588;23;0;111.6;5;24;128.4;397.4;0;0;79.7;19.4;588;23;0;111.6;5;24;88.5;437.3;0;74.7;5;1419.4;588;23;94.6;17;5;24;128.4;128.4
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000651.LOCALIDADES_SUPERVISADAS_DE_ACUERDO_A_ESTANDARES_TECNICOS_DEL_SERVICIO;5.ACTIVIDAD;5005011.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135548.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;00303.SUPERVISION_REALIZADA;34500;10260;30736;8650;2;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;2.SERVICIOS_BASICOS,_COMUNICACIONES,_PUBLICIDAD_Y_DIFUSION;3.SERVICIOS_DE_MENSAJERIA,_TELECOMUNICACIONES_Y_OTROS_AFINES;1.CORREOS_Y_SERVICIOS_DE_MENSAJERIA;0;2000;2000;1552.8;1552.8;0;21.5;0;73;534;357;293.5;46;121.8;20;54;32;0;21.5;0;73;534;357;272;67.5;121.8;20;54;32;0;21.5;0;73;534;357;272;41.5;147.8;20;54;32;0;21.5;0;73;534;357;293.5;46;121.8;20;54;54
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000653.USUARIOS_PROTEGIDOS_EN_SUS_DERECHOS;5.ACTIVIDAD;5005017.SUPERVISION_AL_CUMPLIMIENTO_DE_LA_NORMATIVA_DEL_USUARIO;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135554.SUPERVISION_AL_CUMPLIMIENTO_DE_LA_NORMATIVA_DEL_USUARIO;00303.SUPERVISION_REALIZADA;336;132;416;158;6;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;2.SERVICIOS_BASICOS,_COMUNICACIONES,_PUBLICIDAD_Y_DIFUSION;3.SERVICIOS_DE_MENSAJERIA,_TELECOMUNICACIONES_Y_OTROS_AFINES;1.CORREOS_Y_SERVICIOS_DE_MENSAJERIA;0;1000;1000;357.49;357.49;0;45.5;75;44;20;147.99;0;5;20;0;0;0;0;45.5;75;44;20;147.99;0;5;20;0;0;0;0;45.5;24;83;32;108;39.99;5;20;0;0;0;0;45.5;75;44;20;147.99;0;5;20;0;0;0
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000653.USUARIOS_PROTEGIDOS_EN_SUS_DERECHOS;5.ACTIVIDAD;5005017.SUPERVISION_AL_CUMPLIMIENTO_DE_LA_NORMATIVA_DEL_USUARIO;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135554.SUPERVISION_AL_CUMPLIMIENTO_DE_LA_NORMATIVA_DEL_USUARIO;00303.SUPERVISION_REALIZADA;336;132;416;158;6;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;1.PERSONAL_Y_OBLIGACIONES_SOCIALES;1.RETRIBUCIONES_Y_COMPLEMENTOS_EN_EFECTIVO;9.GASTOS_VARIABLES_Y_OCASIONALES;2.COMPENSACION_POR_TIEMPO_DE_SERVICIOS;1.COMPENSACION_POR_TIEMPO_DE_SERVICIOS_(CTS);0;126556;126556;120860.13;120860.13;0;0;0;16049.49;50026.4;0;0;0;0;0;54784.24;0;0;0;0;16049.49;50026.4;0;0;0;0;0;54784.24;0;0;0;0;16049.49;50026.4;0;0;0;0;0;54784.24;0;0;0;0;16049.49;50026.4;0;0;0;0;0;54784.24;54784.24
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000653.USUARIOS_PROTEGIDOS_EN_SUS_DERECHOS;5.ACTIVIDAD;5005017.SUPERVISION_AL_CUMPLIMIENTO_DE_LA_NORMATIVA_DEL_USUARIO;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135554.SUPERVISION_AL_CUMPLIMIENTO_DE_LA_NORMATIVA_DEL_USUARIO;00303.SUPERVISION_REALIZADA;336;132;416;158;6;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;8.CONTRATO_ADMINISTRATIVO_DE_SERVICIOS;1.CONTRATO_ADMINISTRATIVO_DE_SERVICIOS;1.CONTRATO_ADMINISTRATIVO_DE_SERVICIOS;339600;17000;356600;346640.79;346640.79;30490.97;24389.91;24297.9;29314.11;29335.19;29246.63;31179.13;29385.11;29208.28;29114.75;29511.11;31167.7;30493.99;24387.15;24297.9;29314.11;29335.19;29246.37;31179.13;29385.11;29208.28;29114.75;29511.11;31167.7;28639.68;22303.06;20327.42;32285.67;32916.87;29251.77;27542.89;33018.93;25689.3;29116.29;29467.16;36081.75;30493.73;24389.91;24297.9;29314.11;29335.19;29246.63;31179.13;29385.11;29208.28;29114.75;29511.11;29511.11
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000001.PLANEAMIENTO_Y_PRESUPUESTO;16.COMUNICACIONES;004.PLANEAMIENTO_GUBERNAMENTAL;0005.PLANEAMIENTO_INSTITUCIONAL;1;0094195.PLANIFICACION_Y_PRESUPUESTO;00155.PORCENTAJE;180;180;182;182;11;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;7.SERVICIOS_PROFESIONALES_Y_TECNICOS;1.SERVICIOS_DE_CONSULTORIAS,_ASESORIAS_Y_SIMILARES_DESARROLLADOS_POR_PERSONAS_JURIDICAS;1.CONSULTORIAS;150000;-118500;31500;31500;29402.46;0;29402.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9450;-648.36;0;0;22050;-1449.18;0;0;0;0;0;0;0;8801.64;0;0;16892.82;3708;0;29402.46;0;0;0;0;0;0;0;0;0;0
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000004.ASESORAMIENTO_TECNICO_Y_JURIDICO;16.COMUNICACIONES;006.GESTION;0008.ASESORAMIENTO_Y_APOYO;1;0083649.ASESORAMIENTO_LEGAL_Y_JURIDICO;00155.PORCENTAJE;180;180;186;184;14;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;1.PERSONAL_Y_OBLIGACIONES_SOCIALES;1.RETRIBUCIONES_Y_COMPLEMENTOS_EN_EFECTIVO;9.GASTOS_VARIABLES_Y_OCASIONALES;2.COMPENSACION_POR_TIEMPO_DE_SERVICIOS;1.COMPENSACION_POR_TIEMPO_DE_SERVICIOS_(CTS);0;113323;113323;113318.67;113318.67;0;0;1725;0;53405.28;0;0;0;0;0;56691.17;1497.22;0;0;1725;0;53405.28;0;0;0;0;0;56691.17;1497.22;0;0;1725;0;53405.28;0;0;0;0;0;56691.17;1497.22;0;0;1725;0;53405.28;0;0;0;0;0;56691.17;56691.17
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000004.ASESORAMIENTO_TECNICO_Y_JURIDICO;16.COMUNICACIONES;006.GESTION;0008.ASESORAMIENTO_Y_APOYO;1;0083649.ASESORAMIENTO_LEGAL_Y_JURIDICO;00155.PORCENTAJE;180;180;186;184;14;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;1.PERSONAL_Y_OBLIGACIONES_SOCIALES;1.RETRIBUCIONES_Y_COMPLEMENTOS_EN_EFECTIVO;9.GASTOS_VARIABLES_Y_OCASIONALES;3.OTROS_GASTOS_VARIABLES_Y_OCASIONALES;3.COMPENSACION_VACACIONAL_(VACACIONES_TRUNCAS);92790;-3611;89179;73637.17;73637.17;0;9256.34;7420;1050;6619.83;6103.17;8164.83;8595.33;10776.67;7056;2566.67;6028.33;0;9256.34;7420;1050;6619.83;6103.17;8164.83;8595.33;10776.67;7056;2566.67;6028.33;0;9256.34;7420;1050;6619.83;6103.17;8164.83;8595.33;10776.67;7056;2566.67;6028.33;0;9256.34;7420;1050;6619.83;6103.17;8164.83;8595.33;10776.67;7056;2566.67;2566.67
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000652.EMPRESAS_OPERADORAS_CUENTAN_CON_MECANISMOS_PARA_BRINDAR_ESQUEMAS_TARIFARIOS_ACCESIBLES_AL_USUARIO;5.ACTIVIDAD;5005594.MEDIDAS_REGULATORIAS_;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0160809.MEDIDAS_REGULATORIAS;00602.MEDIDAS_REGULATORIAS;18;4;18;10;5;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;1.VIAJES;2.VIAJES_DOMESTICOS;2.VIATICOS_Y_ASIGNACIONES_POR_COMISION_DE_SERVICIO;3000;-1510;1490;786.2;786.2;0;0;786.2;0;0;0;0;0;0;0;0;0;0;0;786.2;0;0;0;0;0;0;0;0;0;0;0;786.2;0;0;0;0;0;0;0;0;0;0;0;850.13;0;0;0;0;0;0;0;0;0
2017;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000001.ACCIONES_COMUNES;5.ACTIVIDAD;5000276.GESTION_DEL_PROGRAMA;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0047173.GESTION_DEL_PROGRAMA;00001.ACCION;180;180;186;154;1;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;3.SERVICIOS_DE_LIMPIEZA,_SEGURIDAD_Y_VIGILANCIA;1.SERVICIOS_DE_LIMPIEZA,_SEGURIDAD_Y_VIGILANCIA;1.SERVICIOS_DE_LIMPIEZA_E_HIGIENE;530940;56489;587429;567358.48;567058.48;39487.86;18923;10248;430736.43;10137;10396;7362.51;10073.68;8426;8321;7574;5373;11500;19523;10248;11057;142224.95;44004.49;40079.02;10965.68;8426;8321;7574;253135.34;11500;19523;8888;12417;108490.42;77097.02;7112.51;44174.19;8236;8911;7324;253385.34;42762.43;19523;10248;430736.43;10137;10396;7362.51;10073.68;8426;8321;7574;7574
